cell_id,lon_idx,lat_idx,center_lon,center_lat,n_points,mean_speed,std_speed,median_speed,min_speed,max_speed,mean_direction,mean_u,mean_v,mean_temperature,mean_pressure,mean_humidity,mean_height,landmask
750,0,15,-97.23451,22.827236,36,6.441510517911179,0.18103359132581798,6.401130321245307,6.150572826480151,6.807809262565751,190.5127636658147,1.1731701447623148,6.321999601430723,302.50046,100479.84,0.019854082,0.0,0.0
751,1,15,-97.050064,22.827236,36,6.748737962436608,0.15467210214742985,6.744347812086495,6.409697106524526,7.014702331453355,180.21783980544802,0.025627585730889555,6.740482637092457,302.55527,100469.51,0.019562952,0.0,0.0
752,2,15,-96.8656,22.827236,36,6.920020663164393,0.18861079452158977,6.984628326968445,6.510994694835049,7.155580418214426,174.3578362974816,-0.6800863065215287,6.883890958572519,302.40308,100462.24,0.019904668,0.0,0.0
753,3,15,-96.68114,22.827236,36,6.748382281239023,0.1786247265134038,6.780098537503335,6.418510687787382,7.049020591054846,165.417195001929,-1.6947841864672393,6.514390796201387,302.20605,100463.93,0.020459494,0.0,0.0
754,4,15,-96.49669,22.827236,36,6.854285271164504,0.23762709085920086,6.900534692724637,6.140875123109086,7.199540340121211,151.32569379905485,-3.2804971676287638,5.998334983706843,302.12042,100459.34,0.020676475,0.0,0.0
755,5,15,-96.312225,22.827236,36,6.716086814977388,0.36975688596764483,6.749089170594786,6.1171147038337415,7.410726461357369,139.0749649500622,-4.38678009437536,5.059768419725006,301.93103,100449.484,0.02056207,0.0,0.0
756,6,15,-96.12778,22.827236,36,7.502017822935457,0.33639153324278664,7.451051736813918,7.048010754191282,8.26581063277896,133.1720847431355,-5.466838114224083,5.128692684742602,302.02933,100434.516,0.020116376,0.0,0.0
757,7,15,-95.94331,22.827236,36,8.290360861069537,0.44457202111622546,8.328499685556718,7.400755247459294,9.202909642065599,128.66319817764273,-6.468536777097588,5.1754571008659065,302.10583,100425.24,0.020055894,0.0,0.0
758,8,15,-95.75886,22.827236,36,8.342528520725473,0.29545481215192393,8.345672857054721,7.769695581883566,8.84933807310019,127.21878915384656,-6.639003300358096,5.04271013130271,302.13507,100426.63,0.01966141,0.0,0.0
759,9,15,-95.5744,22.827236,36,8.665802394552404,0.45761684142805353,8.772722932183319,7.9445144110031105,9.435949453247563,123.17843865261655,-7.2514360753024425,4.7413103976970845,302.10324,100432.38,0.019954957,0.0,0.0
760,10,15,-95.38994,22.827236,36,8.208746712143748,0.2655594616972066,8.187981358813287,7.83184630065024,8.771654287162798,118.30820419223527,-7.213151771003449,3.885214470443396,301.94794,100440.82,0.020173118,0.0,0.0
761,11,15,-95.20549,22.827236,36,8.38609258306906,0.41274993920341174,8.208770462915272,7.868942406406664,9.40926388619448,110.39330393099954,-7.852769546983759,2.9193741903958905,301.94827,100442.23,0.020602696,0.0,0.0
762,12,15,-95.02103,22.827236,30,8.248434508505426,0.375348638333623,8.378772552595043,7.443841356177749,8.817065634207161,112.70043020567608,-7.585278556599076,3.1730576739037275,302.27084,100440.914,0.020253683,0.0,0.0
763,13,15,-94.83657,22.827236,36,8.546242080097608,0.6113754058677334,8.565919130941056,7.24709761756405,9.714921645159523,103.57074558573325,-8.245347983103235,1.9903038034918406,302.00476,100444.76,0.020647341,0.0,0.0
764,14,15,-94.652115,22.827236,36,8.359067608422224,0.7355025263090679,8.18683189242223,7.228991806399536,10.172581989995033,95.0296061845668,-8.296845650410427,0.7302001393107768,301.9147,100449.91,0.02070907,0.0,0.0
765,15,15,-94.46765,22.827236,36,8.101437852859776,0.7820960948058566,8.064580401085955,6.446816732340876,9.43490152593457,93.65208302994186,-7.988712004988721,0.5098982228683628,301.9665,100444.73,0.020411782,0.0,0.0
766,16,15,-94.2832,22.827236,36,7.978135854608278,0.6374298204507098,7.904726512610451,6.488652694689319,9.419248592688923,88.18709716687579,-7.961740377030152,-0.2520025141510939,302.32217,100448.72,0.020383297,0.0,0.0
767,17,15,-94.09874,22.827236,36,7.914283451303714,0.6280719484158412,7.723612861867746,6.815874432887479,9.507065505146244,83.0426597448071,-7.774980752465455,-0.9487719749841188,302.24017,100451.63,0.020548314,0.0,0.0
768,18,15,-93.91429,22.827236,36,7.476862502866193,0.34533716130881753,7.474102465339151,6.766175765739901,8.218552472794322,75.98704778226669,-7.238210040809046,-1.8064265303226403,302.3664,100454.805,0.019889232,0.0,0.0
769,19,15,-93.72983,22.827236,36,7.499108842073728,0.49897005849963955,7.512864653150413,6.36992297660312,8.394758468751395,77.39829562046728,-7.299935284304494,-1.6319568621937444,302.36163,100461.0,0.02029676,0.0,0.0
770,20,15,-93.545364,22.827236,36,7.090353709439379,0.6059227789227268,6.95499590272637,6.00257179108874,8.246556558566047,72.33579899164826,-6.717292260180725,-2.1391378340029634,302.26874,100461.01,0.020501839,0.0,0.0
771,21,15,-93.360916,22.827236,36,7.1433536982497685,0.2028038019960229,7.118734396197334,6.782994887086988,7.634611130703192,69.67888036268293,-6.681812924342771,-2.4744780173437273,302.1374,100469.984,0.0204762,0.0,0.0
772,22,15,-93.17645,22.827236,36,7.619006024028906,0.496319496913301,7.660621924293581,6.6439827850989435,8.536655631166978,51.01932083110607,-5.878787409623878,-4.757266718379729,302.1149,100487.91,0.020643398,0.0,0.0
773,23,15,-92.992004,22.827236,36,7.846237547441763,0.4071112767697352,7.7675799782771655,7.102433877139539,8.696002618917158,37.223014150257946,-4.690962229642063,-6.174962581682524,301.8488,100509.5,0.02089599,0.0,0.0
774,24,15,-92.80754,22.827236,30,8.048992976580687,0.3698347032690933,8.116919857623985,7.303313115623335,8.820782597277695,32.86893594548549,-4.3399277765097475,-6.71648879758564,302.5182,100521.305,0.020645691,0.0,0.0
775,25,15,-92.623085,22.827236,36,7.718252141205202,0.3130504776738887,7.657819632913453,7.244468339376291,8.862903586654902,30.65539365986905,-3.9306978184046244,-6.631805330782649,302.59375,100532.0,0.020320894,0.0,0.0
776,26,15,-92.43863,22.827236,36,7.729257117812073,0.9989363844207608,7.741469928196962,5.263863724551962,9.362357918078947,18.3303490038949,-2.3545747697093122,-7.106946459301868,302.1085,100560.016,0.02099561,0.0,0.0
777,27,15,-92.254166,22.827236,36,8.515485421637393,1.8591829994498268,8.62800296783806,4.379151938906802,11.918980385742412,23.47953300846813,-3.2679301177875395,-7.523072600789011,301.69995,100598.23,0.020672685,0.0,0.0
778,28,15,-92.06972,22.827236,36,8.20508603648234,0.2941923014742696,8.184722797185252,7.4202747155849424,8.723016552625607,18.950464473186685,-2.6589679328877285,-7.743946388027392,302.47186,100592.086,0.020735972,0.0,0.0
779,29,15,-91.885254,22.827236,36,8.517829279283365,0.3874862637862554,8.567340981542047,7.356550929274123,9.088465950482634,22.233092299269007,-3.216290062812691,-7.8682846680167415,302.45746,100603.64,0.021314487,0.0,0.0
780,30,15,-91.7008,22.827236,36,8.57641499509044,0.25695849092431106,8.59350918573454,7.744099947107396,8.927469334683304,15.154959963261845,-2.236817554766846,-8.258509165324979,302.44946,100624.2,0.02100149,0.0,0.0
781,31,15,-91.51634,22.827236,36,8.009244835046106,0.41243548484372294,7.86056061699119,7.416959509588035,9.050174434679805,6.507538666777988,-0.9004830859503965,-7.894203786008173,302.31183,100646.1,0.020999955,0.0,0.0
782,32,15,-91.33188,22.827236,36,8.330552098014806,0.3858656388572332,8.27839872863446,7.591003847430749,9.034250779286475,359.1103901703318,0.129261723940742,-8.324498931491517,302.3385,100665.11,0.02063792,0.0,0.0
783,33,15,-91.14743,22.827236,36,8.523850779063567,0.273760853003019,8.438154090158461,8.057966140716038,9.102209132754059,356.1266644256498,0.5754705793826931,-8.499597071864068,302.23425,100688.16,0.02104865,0.0,0.0
784,34,15,-90.96297,22.827236,36,7.839024491326741,0.18555573270640127,7.77355633534626,7.627012971209149,8.313647218098039,354.11788474330103,0.8028664732613636,-7.792968245063544,302.01248,100725.81,0.021111928,0.0,0.0
785,35,15,-90.77851,22.827236,36,7.250839006060335,0.3049991928506358,7.223270597085935,6.747446290590061,7.8435238323775405,352.98933626428675,0.8845401480698204,-7.192933691066624,301.66986,100749.95,0.021589138,0.0,0.0
786,36,15,-90.594055,22.827236,36,6.374744726655457,0.2002841880714638,6.3907249457165785,6.055378998453252,6.733362534420125,352.93353514872337,0.7826762920310315,-6.313827818587173,301.63837,100768.66,0.020986443,0.0,0.0
787,37,15,-90.40959,22.827236,30,6.423564129972488,0.1671246722146362,6.463092687945826,6.116143957183659,6.761387137807095,339.1656107822273,2.2812710406236585,-5.9946473198977595,301.71744,100799.99,0.02044738,0.0,0.0
788,38,15,-90.22514,22.827236,36,6.523696410764278,0.17213584001833065,6.521507603954284,6.185942807703634,6.813156527122359,329.92007822024107,3.2656272041959653,-5.63805527058736,301.70926,100824.6,0.01997367,0.0,0.0
789,39,15,-90.04068,22.827236,36,5.962926554130623,0.16169262844737808,5.966834366068381,5.607599390003588,6.249797203350842,319.02131606106445,3.901361391297496,-4.49137654416735,301.71646,100845.72,0.020424627,0.0,0.0
790,40,15,-89.85623,22.827236,36,6.192173685169873,0.2366316503775587,6.228695045055078,5.716893809005224,6.637558400443119,304.6785751422894,5.079677143375175,-3.5145257480559207,301.71298,100855.766,0.021152489,0.0,0.0
791,41,15,-89.67177,22.827236,36,6.567005743260171,0.07573329339202657,6.55421502757093,6.451164170423872,6.728198069335381,295.0213713162665,5.947222272498198,-2.775936429524136,301.71277,100859.46,0.021464631,0.0,0.0
792,42,15,-89.487305,22.827236,36,6.8003277287572725,0.25722226388235775,6.72996353998797,6.51494631656094,7.520684032721,290.23176160012497,6.378769111476116,-2.350945592422468,301.7428,100874.164,0.021421582,0.0,0.0
793,43,15,-89.30286,22.827236,36,7.865393120544468,0.4120359535718235,7.922970156406835,7.01405856773652,8.427155534607493,287.3234428303753,7.507682791823734,-2.341753022852302,301.73172,100891.71,0.021389324,0.0,0.0
794,44,15,-89.11839,22.827236,36,8.152195596457021,0.1308561873106217,8.141140691677972,7.906361688973112,8.434294588092564,287.43895159862603,7.7772870904147515,-2.4430617863725885,301.72775,100905.28,0.021417692,0.0,0.0
795,45,15,-88.933945,22.827236,36,7.867227462531234,0.07542393348233528,7.869147943582224,7.694028103733123,7.970183465785576,286.7315865103117,7.532854355708204,-2.2644919244589308,301.76575,100919.68,0.021199305,0.0,0.0
796,46,15,-88.74948,22.827236,36,7.524135648804111,0.1368352239635522,7.508834864402503,7.258384056763755,7.810066734848959,285.19905418070584,7.257255702026632,-1.9716240912705816,301.7846,100941.28,0.02103693,0.0,0.0
797,47,15,-88.565025,22.827236,36,6.9146154647809075,0.25402993840117444,6.954697554410117,6.46178786158446,7.282165785672868,283.75739831525374,6.712387844864384,-1.643429519718068,301.8307,100954.266,0.020739602,0.0,0.0
798,48,15,-88.38057,22.827236,36,6.1626636157354335,0.1893814097364996,6.187485710347138,5.839149772337974,6.481528962100848,283.79436096576717,5.982417182814063,-1.468798301849302,301.89563,100962.21,0.02037064,0.0,0.0
799,49,15,-88.196106,22.827236,36,5.734991890062343,0.17126175012174566,5.73910322917034,5.3816987481921155,6.078705487320572,283.86983909514225,5.564847715336432,-1.374052203628955,301.9038,100963.59,0.020244418,0.0,0.0
800,0,16,-97.23451,22.994978,36,7.265310125537793,0.27749718825244696,7.255132356536002,6.781595642374401,7.753329818372506,187.49906391560683,0.9466730114916511,7.191603347438735,302.46716,100470.61,0.019568203,0.0,0.0
801,1,16,-97.050064,22.994978,36,7.372313638599459,0.21780747620371568,7.349998705825508,7.008657949882042,7.8002333514957485,181.47977088677405,0.19028651463394317,7.3661335428109,302.40485,100460.29,0.019711839,0.0,0.0
802,2,16,-96.8656,22.994978,36,6.982683508313615,0.25563735421864253,6.99838289105508,6.51173527288835,7.464463026974776,171.3796324678715,-1.0435904027379408,6.883868423016508,302.30872,100447.89,0.019843917,0.0,0.0
803,3,16,-96.68114,22.994978,36,6.515418232476846,0.2692446837143607,6.471605613021591,6.130293287659436,7.156644461306365,157.09044819310301,-2.5307245800653155,5.988278926368741,302.17618,100440.39,0.020061187,0.0,0.0
804,4,16,-96.49669,22.994978,36,6.653879704475816,0.17826198930146042,6.644928334352026,6.2809713503664355,7.024136819765828,145.54424101323286,-3.758290746138419,5.477402730805073,302.10873,100436.42,0.020128531,0.0,0.0
805,5,16,-96.312225,22.994978,36,7.256824158259432,0.3881765840216061,7.185764315169745,6.58050148197655,8.03525548939029,136.76405981045545,-4.966562653430632,5.282208236827078,302.05908,100427.71,0.020267587,0.0,0.0
806,6,16,-96.12778,22.994978,36,8.223288918729558,0.4137695507320358,8.255339408650176,7.436336097391046,9.077887854020984,133.02328660155084,-6.00715924411824,5.60633289798653,302.00916,100417.61,0.02020488,0.0,0.0
807,7,16,-95.94331,22.994978,36,9.265319908293835,0.2992861744560674,9.322693083114508,8.505050732774267,9.760866860685555,132.00488105285046,-6.8780824103488625,6.194114290796804,302.20715,100413.83,0.019286916,0.0,0.0
808,8,16,-95.75886,22.994978,36,9.270910261744064,0.2534033689930088,9.30118982606112,8.675313715048876,9.645280172270148,127.0184596788257,-7.382612381214416,5.566927554479015,302.12027,100408.734,0.020090403,0.0,0.0
809,9,16,-95.5744,22.994978,36,9.105667934331064,0.2792558922631105,9.16508065702654,8.371236549034123,9.46401214710001,120.19472365102115,-7.85558816636572,4.571093074168835,301.98434,100412.03,0.020577723,0.0,0.0
810,10,16,-95.38994,22.994978,36,9.01697421112571,0.4530125330954382,8.990541159808547,8.200692070338793,10.040892793706348,116.8703994583433,-8.028376685821506,4.067814110122573,301.89096,100421.4,0.020675795,0.0,0.0
811,11,16,-95.20549,22.994978,36,9.438326683859879,1.1606797015363113,9.046092701173652,7.984564268985967,11.473325226393516,110.1382740794181,-8.811312417066564,3.2311583612845887,301.96857,100422.97,0.020590054,0.0,0.0
812,12,16,-95.02103,22.994978,30,9.56726365412248,0.7475826310687914,9.503205254535697,8.49215255662894,11.723689748306038,111.23429376410849,-8.880679261003651,3.4507050174027714,302.26328,100425.11,0.020243378,0.0,0.0
813,13,16,-94.83657,22.994978,36,9.633443202162068,0.5759317063017283,9.530795012819667,8.720457279789121,11.667105731406718,105.81786743531107,-9.25682735747059,2.622536234025287,302.3495,100424.41,0.020069148,0.0,0.0
814,14,16,-94.652115,22.994978,36,9.499491198316603,0.6885473844833105,9.426442185147046,8.030756161307893,10.806671479738919,103.46319155951356,-9.209415014327703,2.2047284943102334,302.18747,100423.766,0.020210134,0.0,0.0
815,15,16,-94.46765,22.994978,36,8.323584541204333,1.1883481205812905,8.604020717741232,5.844577791206452,10.424468256811743,102.85230094486317,-7.983511717859429,1.8214746541618483,301.91946,100425.93,0.020079302,0.0,0.0
816,16,16,-94.2832,22.994978,36,8.843247228329021,1.0334820847778747,8.781657512711948,6.5485464354562986,11.114949408139855,89.15707101796757,-8.783746434900216,-0.12923480103184326,302.24393,100425.92,0.020426989,0.0,0.0
817,17,16,-94.09874,22.994978,36,8.502421538528385,0.5487350922287887,8.646082386442977,7.191983674180591,9.384306827411748,77.96375502169859,-8.288632360843035,-1.7672841697803596,302.0801,100426.82,0.020429295,0.0,0.0
818,18,16,-93.91429,22.994978,36,7.912698374366504,0.6154413846028263,7.843832790567834,6.951984210710506,9.338217676985225,74.96879356783485,-7.579202758537736,-2.0352663359484375,302.202,100428.47,0.020207653,0.0,0.0
819,19,16,-93.72983,22.994978,36,7.537766735179973,0.1427348163009091,7.525775508800505,7.169432991812153,7.926303362384725,68.34892535676283,-6.992027896993475,-2.775552121924829,302.38763,100438.3,0.0197852,0.0,0.0
820,20,16,-93.545364,22.994978,36,7.013156416136116,0.5632582894273807,7.067512646141717,6.115553979120143,8.00578375946079,67.02223722075661,-6.443756073100363,-2.7322611471573115,302.2946,100445.53,0.019986397,0.0,0.0
821,21,16,-93.360916,22.994978,36,7.3509167960127115,0.3784783629051262,7.3047045844611045,6.618282580804608,8.513721383081737,58.39634564948071,-6.233504720389579,-3.8354257608033127,302.10703,100450.586,0.02080714,0.0,0.0
822,22,16,-93.17645,22.994978,36,7.460276829017535,0.2910310579028339,7.493028291353204,6.853473251983894,7.999260952604393,49.22523454375156,-5.628565482025281,-4.854123060066313,302.34274,100469.19,0.020337299,0.0,0.0
823,23,16,-92.992004,22.994978,36,8.5195331674476,0.6863165217617995,8.639736395375508,7.369396716094775,9.712703504563773,30.26140487616437,-4.262204912099201,-7.305181650908933,302.16904,100489.22,0.020937756,0.0,0.0
824,24,16,-92.80754,22.994978,30,8.031002239744286,0.4822550322990772,7.958954014548601,7.209124003933932,9.369884338366482,28.760955268207674,-3.850690031132627,-7.015699701318306,302.4438,100499.664,0.020850144,0.0,0.0
825,25,16,-92.623085,22.994978,36,7.839238597635475,0.39480803565309114,7.822532083001326,6.963136324324052,8.471978525632805,27.464822253557784,-3.6007627256575336,-6.927381888888338,302.52173,100507.8,0.020530455,0.0,0.0
826,26,16,-92.43863,22.994978,36,6.9249010556815636,1.4729207875763852,6.849970130875332,4.293359205179282,9.853597678127969,19.75826353427896,-2.3092517550406004,-6.428883318642779,301.8273,100519.97,0.020595508,0.0,0.0
827,27,16,-92.254166,22.994978,36,7.57413451012622,0.5107659548550121,7.534574861585362,6.447054288821476,8.545300087802694,19.814982582994286,-2.5605341805067483,-7.106326173386714,302.32574,100563.96,0.020818535,0.0,0.0
828,28,16,-92.06972,22.994978,36,7.688089791594943,1.6368381532423404,8.015683348353743,3.7943043383948836,10.379425174235651,18.77872735221087,-2.4103092055586632,-7.088862931962063,301.9291,100584.69,0.020621505,0.0,0.0
829,29,16,-91.885254,22.994978,36,9.169067399928814,0.37861252483756164,9.05313025707772,8.402159012406639,10.132725758320046,15.403666622874983,-2.4331287006773947,-8.831210565813613,302.52228,100587.09,0.021210136,0.0,0.0
830,30,16,-91.7008,22.994978,36,8.832387864654347,0.13657901805837702,8.845924479157484,8.520168266482075,9.172066762657128,14.0216308458977,-2.1350976606682943,-8.549657137064415,302.6151,100608.59,0.020870036,0.0,0.0
831,31,16,-91.51634,22.994978,36,8.477006667767043,0.3150838531152005,8.38241959350054,8.083263432803264,9.179678217340024,1.0076190173010413,-0.1485792663619231,-8.447723892050094,302.16785,100638.02,0.020879775,0.0,0.0
832,32,16,-91.33188,22.994978,36,8.537688606639207,0.513891210174661,8.50936369533726,7.878842015286653,10.145566813893666,6.728019588746451,-0.998100201071598,-8.46071244501164,302.17053,100668.17,0.020429824,0.0,0.0
833,33,16,-91.14743,22.994978,36,8.551580997473652,0.21649944761252377,8.533611692650524,8.17818660692843,9.14936724245452,359.82380698541357,0.026203555231607476,-8.521043776884659,302.3241,100691.65,0.021079397,0.0,0.0
834,34,16,-90.96297,22.994978,36,8.385893962402927,0.20810571040844467,8.359368017720062,8.05570748058589,8.906137688155178,350.57628972661394,1.3722855503687243,-8.268069477558493,301.9956,100727.08,0.021650665,0.0,0.0
835,35,16,-90.77851,22.994978,36,7.631362362632952,0.3634760240825806,7.637431906614287,6.869225647577673,8.321527711707523,350.05497598112265,1.3166227668648032,-7.509063878806716,301.75833,100759.59,0.02153239,0.0,0.0
836,36,16,-90.594055,22.994978,36,6.895894299341427,0.22210734711005048,6.89749292945279,6.513068862709307,7.347937276908431,346.08922747959883,1.6548329044581516,-6.6814822123671185,301.6862,100775.12,0.021050377,0.0,0.0
837,37,16,-90.40959,22.994978,30,6.798284241797067,0.15499487863845454,6.803942143667971,6.544672136642429,7.0184488555546745,336.6509025422662,2.691857039621996,-6.235708063653168,301.75125,100798.95,0.020241428,0.0,0.0
838,38,16,-90.22514,22.994978,36,6.724502611447582,0.237595522198696,6.701691678046808,6.384065198952611,7.076338802618126,329.6037537361217,3.4000202240959556,-5.796064154136028,301.71542,100827.04,0.020092413,0.0,0.0
839,39,16,-90.04068,22.994978,36,6.134641753620927,0.13251137035222676,6.106692529127865,5.955335172953043,6.422627032894946,318.9259416666761,4.01977048351327,-4.6121632322752255,301.71588,100838.15,0.020499207,0.0,0.0
840,40,16,-89.85623,22.994978,36,6.259955388748651,0.19867672738864492,6.192447439002764,5.977258826985022,6.701081739757006,306.12317939548257,5.048173019581025,-3.684320257564748,301.71954,100846.16,0.021016397,0.0,0.0
841,41,16,-89.67177,22.994978,36,6.4803590848175965,0.2038024812441428,6.544665736509053,6.014797593734232,6.75916726091955,298.8633726661017,5.67375825822811,-3.1273521535363646,301.7638,100860.37,0.021054985,0.0,0.0
842,42,16,-89.487305,22.994978,36,6.634042301762913,0.11265864929895314,6.6203142710012255,6.377593607443057,6.914691746207931,293.5144516320222,6.075693977051368,-2.6436093214705503,301.75488,100875.19,0.021101696,0.0,0.0
843,43,16,-89.30286,22.994978,36,7.20778003895394,0.20949421010865255,7.187535487481758,6.844538439663045,7.722717044039045,287.72747328117316,6.862133854205136,-2.1936123376372407,301.71375,100887.09,0.021302396,0.0,0.0
844,44,16,-89.11839,22.994978,36,7.506674280066859,0.188366715675088,7.467400703239894,7.265487196321766,7.856369160909365,286.0260993264511,7.214042736221036,-2.0721502625197217,301.73865,100899.84,0.02126864,0.0,0.0
845,45,16,-88.933945,22.994978,36,7.471294518129876,0.19458382593400797,7.481961150612354,7.141371679611365,7.780881593598072,285.8633539663148,7.185730647011852,-2.0419412418629377,301.74854,100918.164,0.021122765,0.0,0.0
846,46,16,-88.74948,22.994978,36,7.177742524774327,0.19963253665831926,7.189539147436138,6.7270308597999025,7.559292086841621,286.1258214722481,6.89356245350912,-1.993090541620769,301.8112,100938.38,0.020748684,0.0,0.0
847,47,16,-88.565025,22.994978,36,6.792268419153318,0.21285397310288023,6.743710547748,6.457075796733872,7.220634833049598,286.7042195924179,6.505405861563473,-1.95223752198017,301.82523,100952.9,0.020700917,0.0,0.0
848,48,16,-88.38057,22.994978,36,5.922833653558006,0.30846125184778383,5.921826762113501,5.425517243284532,6.4321950040317795,287.5718425458024,5.642041782037925,-1.786709813842564,301.9017,100961.91,0.020294735,0.0,0.0
849,49,16,-88.196106,22.994978,36,5.3924215134301265,0.09351866895893382,5.3687157013396725,5.274986212478425,5.6759372137517845,289.4890135547588,5.0807696304836,-1.7980985584446476,301.93646,100977.86,0.019975426,0.0,0.0
850,0,17,-97.23451,23.16272,36,8.348196290584763,0.32288509925367115,8.375328940144115,7.789093197033949,8.896118740921017,184.194050498812,0.6098180063630741,8.315963321596831,302.2443,100467.32,0.019977124,0.0,0.0
851,1,17,-97.050064,23.16272,36,7.919247634749234,0.1588635075993865,7.904398196622404,7.623796806516476,8.305335703318331,175.6648146712356,-0.5975242417553142,7.882075970306038,302.16473,100455.67,0.02011004,0.0,0.0
852,2,17,-96.8656,23.16272,36,7.617826991793515,0.09181685103437465,7.630578273721953,7.426221373268417,7.782998232242898,165.02366220514713,-1.9635826583852014,7.340314616979473,302.16696,100446.1,0.019759076,0.0,0.0
853,3,17,-96.68114,23.16272,36,7.249446806070166,0.16383030256142248,7.286361567027025,6.803188614153619,7.482136410073654,154.6755263293285,-3.094216724371525,6.538635867009552,302.22522,100432.12,0.019266425,0.0,0.0
854,4,17,-96.49669,23.16272,36,6.934954101607177,0.2355298725806836,6.898873427188841,6.611639833640761,7.4426588999216445,143.44132700216272,-4.123006101688649,5.560006313394428,302.16467,100418.17,0.01936101,0.0,0.0
855,5,17,-96.312225,23.16272,36,7.408123843189102,0.39402363052370726,7.454520677414117,6.627921274381153,8.138057034486724,136.27323759128217,-5.114514213641098,5.347030913052906,302.0121,100414.51,0.019747011,0.0,0.0
856,6,17,-96.12778,23.16272,36,8.323270942717018,0.4418383310802779,8.300344880773359,7.425414450867408,9.224638961401373,133.2207126631592,-6.061323301195817,5.696086320578667,302.04233,100410.375,0.01929755,0.0,0.0
857,7,17,-95.94331,23.16272,36,9.171032151578675,0.20846230088354833,9.227117682472525,8.734790709705996,9.555779602100896,133.78138129464386,-6.61335009032316,6.337850640481333,301.9197,100407.46,0.02011638,0.0,0.0
858,8,17,-95.75886,23.16272,36,9.3159763814597,0.3871970004249922,9.215362037286269,8.74741246780717,10.36546010395892,127.51069184780037,-7.377854405446517,5.663414505408024,301.9051,100399.055,0.020565731,0.0,0.0
859,9,17,-95.5744,23.16272,36,8.99857542067455,0.3733504424152997,8.942301755071433,8.267253080476602,9.982366111563797,124.45981742174489,-7.401825932286676,5.079494654786996,302.07666,100391.75,0.02001907,0.0,0.0
860,10,17,-95.38994,23.16272,36,9.075343829790501,0.2526897292763124,8.999531186335558,8.750650217501212,10.022441217640672,118.22456635791643,-7.980536745081666,4.28353281284328,302.23166,100390.26,0.01895274,0.0,0.0
861,11,17,-95.20549,23.16272,36,9.794002534187323,0.5913644158161221,9.579760830348139,9.052421677130758,10.984052902997966,115.8720471441251,-8.799211554927602,4.267363772905577,302.26907,100392.086,0.018576276,0.0,0.0
862,12,17,-95.02103,23.16272,30,9.912777603986436,0.47686763577849356,9.741998029635273,9.226862757037905,11.665255777488102,110.89673365206993,-9.243675375176712,3.5292125869664157,302.12756,100395.43,0.019312276,0.0,0.0
863,13,17,-94.83657,23.16272,36,9.316407228504234,0.884187332841404,9.284216053522929,7.781634575645634,11.991883190731901,106.58696378708954,-8.908323010983512,2.653479585527164,302.13422,100392.66,0.02000419,0.0,0.0
864,14,17,-94.652115,23.16272,36,10.489871397412024,0.8394221108024786,10.31803114750754,9.119183389988573,12.349226937882495,100.74570386827739,-10.259375204900216,1.9470062605248097,302.00787,100391.34,0.020460796,0.0,0.0
865,15,17,-94.46765,23.16272,36,8.25913498263484,1.1234173722027814,8.386452226986554,5.709904464386173,9.924635661684027,92.51810987140549,-8.16686911900206,0.3591595214468259,301.85068,100398.64,0.019701207,0.0,0.0
866,16,17,-94.2832,23.16272,36,9.778683954985004,1.0202271152563158,9.399502659798166,8.632032784924048,12.164952865879805,85.02312076798063,-9.703196686406406,-0.844974313140415,302.12595,100401.73,0.020394584,0.0,0.0
867,17,17,-94.09874,23.16272,36,8.711541189204796,0.33978207889833006,8.586675779143688,7.9238932278952685,9.61291838849479,78.65093830394973,-8.533753230456659,-1.7128125827055436,302.42957,100399.016,0.02012482,0.0,0.0
868,18,17,-93.91429,23.16272,36,8.393860061344427,0.24709626223111078,8.427963054214416,7.751949087828986,8.858453871418387,72.40835662333672,-7.985856101815141,-2.531980888076496,302.37177,100403.66,0.020133661,0.0,0.0
869,19,17,-93.72983,23.16272,36,7.911770984497143,0.8325772287169318,7.602611683609193,6.567461836670203,9.926680250804203,60.40090529325068,-6.85317221395467,-3.893000438174484,302.09454,100419.14,0.0205857,0.0,0.0
870,20,17,-93.545364,23.16272,36,7.422171724282453,0.3205452116375634,7.343868519275125,6.896351098256641,8.048226162400626,59.5692726435063,-6.384757398429657,-3.7505190904279675,302.344,100429.63,0.0202875,0.0,0.0
871,21,17,-93.360916,23.16272,36,7.1960004659922765,0.554007010097222,7.285433691294541,6.11912778938703,8.34916292701518,60.034648724772104,-6.170262552579895,-3.5574293220899844,302.29315,100440.516,0.020218115,0.0,0.0
872,22,17,-93.17645,23.16272,36,7.098328777401191,0.5059569188936094,7.1751689588479195,6.134293121464268,7.870686586949848,42.039595169760105,-4.735232907781043,-5.2517058489097685,302.32047,100449.57,0.020690022,0.0,0.0
873,23,17,-92.992004,23.16272,36,8.051501127936412,0.6047325972333863,7.866286890321119,7.281772448809956,9.673379529974751,29.2421527346667,-3.922123378544085,-7.005705722754311,302.3622,100469.695,0.020665525,0.0,0.0
874,24,17,-92.80754,23.16272,30,8.91968485061872,0.47047490448775653,8.804274770751409,8.132355910564508,9.76055429867417,28.614632768114404,-4.264383306651091,-7.816681709478434,302.39432,100484.805,0.020664925,0.0,0.0
875,25,17,-92.623085,23.16272,36,8.240508549185002,0.46944165189261877,8.300331359029487,7.165454744219711,9.219476704271587,29.147444197597935,-4.006940254012374,-7.185043413560589,302.5755,100488.08,0.020079574,0.0,0.0
