cell_id,n_points,distribution,bic_1component,bic_2component,delta_bic,lon_idx,lat_idx,center_lon,center_lat,mean_speed,std_speed
653.0,30,unimodal,21.5028844384052,24.568798896403763,-3.065914457998563,3,13,-96.68114,22.49175,5.755253371721679,0.3091494778451221
654.0,30,unimodal,4.748261640648526,3.486381728458788,1.2618799121897375,4,13,-96.49669,22.49175,6.060420093441237,0.233826922360068
655.0,30,unimodal,-10.172725791517983,-0.07747201658699154,-10.095253774930992,5,13,-96.312225,22.49175,6.080634880889519,0.1823445573681942
656.0,30,unimodal,-4.818147970401037,-0.22565333975159163,-4.592494630649445,6,13,-96.12778,22.49175,6.047494569989417,0.1993657412103557
657.0,30,unimodal,6.959860558650437,1.3642813574396477,5.595579201210789,7,13,-95.94331,22.49175,6.32469879279314,0.2426065937434996
658.0,30,unimodal,-32.50433661308703,-23.02496020373344,-9.479376409353588,8,13,-95.75886,22.49175,6.674520932040455,0.1256756718088061
659.0,30,unimodal,44.572618115574834,49.45464497148319,-4.882026855908357,9,13,-95.5744,22.49175,7.293507090969994,0.4541013760182609
660.0,30,unimodal,44.292258058841156,42.798154660494376,1.4941033983467804,10,13,-95.38994,22.49175,8.067920376389024,0.4519844608978766
661.0,30,unimodal,21.37565948608552,17.171610079138265,4.204049406947256,11,13,-95.20549,22.49175,7.804337606638436,0.3084946468877384
662.0,25,unimodal,9.868611334175398,13.191189088000392,-3.3225777538249943,12,13,-95.02103,22.49175,7.799978940294659,0.2591569698746952
663.0,30,unimodal,59.958137735285206,60.815870584961544,-0.8577328496763386,13,13,-94.83657,22.49175,7.878763073038523,0.58683623545495
664.0,30,unimodal,-3.775946386149852,-3.17308192208721,-0.6028644640626419,14,13,-94.652115,22.49175,7.204279878114664,0.2028589803992794
665.0,30,unimodal,-21.185494397442287,-13.51342607823742,-7.672068319204868,15,13,-94.46765,22.49175,6.717303873542532,0.1517678310686387
666.0,30,unimodal,-9.540497085065187,0.04573370283327449,-9.586230787898462,16,13,-94.2832,22.49175,6.4612221565828385,0.1842761070683411
667.0,30,unimodal,12.645284854469002,20.343729855209133,-7.698445000740131,17,13,-94.09874,22.49175,6.488228875398789,0.266719687469599
668.0,30,unimodal,9.401564389128467,15.021730923914678,-5.620166534786211,18,13,-93.91429,22.49175,6.714116445417013,0.2526831265424475
669.0,30,unimodal,33.002205761797576,40.977635007283894,-7.975429245486318,19,13,-93.72983,22.49175,7.041128407807174,0.3744582303930825
670.0,30,unimodal,4.22272501576897,2.7218473211504524,1.5008776946185174,20,13,-93.545364,22.49175,6.637956237897915,0.2317877888641382
671.0,30,unimodal,1.7655710688860244,6.84023085628205,-5.074659787396025,21,13,-93.360916,22.49175,6.884301598776874,0.2224872249719346
672.0,30,unimodal,73.6926760268641,65.48951966263695,8.203156364227155,22,13,-93.17645,22.49175,6.950431064542596,0.7377867061981367
673.0,30,unimodal,134.7096153636069,140.45903011327823,-5.749414749671331,23,13,-92.992004,22.49175,7.423299824047637,2.039793295118541
674.0,25,unimodal,57.025293822511934,49.09029626824011,7.934997554271824,24,13,-92.80754,22.49175,6.850283921327177,0.6655192674333019
675.0,30,unimodal,57.243506665467,65.1214954669996,-7.877988801532602,25,13,-92.623085,22.49175,7.094272537503504,0.5608771761138763
676.0,30,unimodal,16.345479726401457,23.574417303719606,-7.228937577318149,26,13,-92.43863,22.49175,7.620906614765812,0.2836860479700888
677.0,30,unimodal,14.005466013712244,23.474474978449372,-9.469008964737128,27,13,-92.254166,22.49175,7.639550463053098,0.2728351954533074
678.0,30,unimodal,65.39465269572541,62.62767239705073,2.7669802986746816,28,13,-92.06972,22.49175,7.952432756157656,0.6424920081292547
679.0,30,unimodal,-32.71225513204613,-29.685658894764234,-3.026596237281897,29,13,-91.885254,22.49175,8.272922522135396,0.1252409205232726
680.0,30,unimodal,1.018843640108173,11.09631557747562,-10.077471937367447,30,13,-91.7008,22.49175,7.770242179864979,0.2197354289451384
681.0,30,unimodal,32.587387077847126,41.348459461982976,-8.76107238413585,31,13,-91.51634,22.49175,7.703157331391281,0.3718782879001978
682.0,30,unimodal,12.889888427981077,13.432959506321367,-0.5430710783402901,32,13,-91.33188,22.49175,7.431061070444898,0.2678092500296123
683.0,30,unimodal,-2.4616816005930717,3.356093134275282,-5.817774734868354,33,13,-91.14743,22.49175,6.971473386302656,0.2073515108027814
684.0,30,unimodal,-11.903341401152243,-2.030830434061315,-9.872510967090928,34,13,-90.96297,22.49175,7.114599301908466,0.1771602120714085
685.0,30,unimodal,33.79872505063691,42.740190359348695,-8.941465308711784,35,13,-90.77851,22.49175,6.980694245314896,0.3794624264462465
686.0,30,unimodal,-8.605973491696425,1.6311447757472664,-10.237118267443691,36,13,-90.594055,22.49175,5.949531035133664,0.1871687484356939
687.0,25,unimodal,-9.956268649649168,-6.781226399566499,-3.1750422500826687,37,13,-90.40959,22.49175,5.530521122653412,0.1743276090392955
688.0,30,unimodal,-40.68315289885252,-43.89230221682347,3.2091493179709474,38,13,-90.22514,22.49175,5.674308997160975,0.1096606886344341
689.0,30,unimodal,12.871158691821405,19.075500746404334,-6.204342054582929,39,13,-90.04068,22.49175,5.276601314453601,0.2677256631333761
690.0,30,unimodal,32.08347428285274,41.088265186589624,-9.004790903736883,40,13,-89.85623,22.49175,5.766156290461648,0.3687681294624497
691.0,30,unimodal,9.121830129769357,13.728475010275773,-4.6066448805064155,41,13,-89.67177,22.49175,6.595726774672945,0.2515077997100193
692.0,30,unimodal,42.21139509949667,43.866478797863564,-1.6550836983668944,42,13,-89.487305,22.49175,7.776822681493454,0.4365778681096412
693.0,30,unimodal,-22.494425736124025,-19.002068712335667,-3.492357023788358,43,13,-89.30286,22.49175,8.485260128997773,0.1484927898114636
694.0,30,unimodal,19.53800719149913,22.262258783008434,-2.7242515915093044,44,13,-89.11839,22.49175,8.397974780860316,0.2991894404555725
695.0,30,unimodal,-39.095584414029226,-29.4145911464304,-9.680993267598826,45,13,-88.933945,22.49175,7.923523321119339,0.112600980625772
696.0,30,unimodal,-6.691499230916992,-3.5221388049003934,-3.169360426016598,46,13,-88.74948,22.49175,7.482354871880847,0.193237212083753
697.0,30,unimodal,-46.93306060374872,-38.042221734596794,-8.890838869151928,47,13,-88.565025,22.49175,7.265069124256585,0.0988126685151035
698.0,30,unimodal,-0.27773805207065383,6.780791325506181,-7.058529377576835,48,13,-88.38057,22.49175,6.975276753165212,0.2150379516969525
699.0,30,unimodal,-15.107806515371092,-8.920313822275979,-6.187492693095113,49,13,-88.196106,22.49175,7.0426668693413905,0.1679467095715116
700.0,36,unimodal,-17.141190535329272,-9.655549937785654,-7.485640597543618,0,14,-97.23451,22.659492,5.976224964104689,0.1726389573409093
701.0,36,unimodal,7.921567500087593,13.709503938585126,-5.787936438497533,1,14,-97.050064,22.659492,6.144107083208503,0.2445198089435574
702.0,36,unimodal,-6.968307967394251,-1.9496401760225908,-5.01866779137166,2,14,-96.8656,22.659492,6.10012192019512,0.1988384125778295
703.0,36,unimodal,-20.84074872652525,-16.409989653023853,-4.430759073501395,3,14,-96.68114,22.659492,5.9190686517518944,0.1639923383365709
704.0,36,unimodal,7.835118699686256,18.622484021009313,-10.787365321323058,4,14,-96.49669,22.659492,5.889732619470639,0.2442263956239636
705.0,36,unimodal,38.14605027222463,40.66997985925386,-2.5239295870292295,5,14,-96.312225,22.659492,5.816033348389936,0.3720695528452055
706.0,36,unimodal,54.54642712993621,56.04076503362377,-1.4943379036875584,6,14,-96.12778,22.659492,6.58891946822086,0.4672497067517556
707.0,36,unimodal,40.746351811799286,50.846378528964976,-10.10002671716569,7,14,-95.94331,22.659492,7.721429988324256,0.3857525516404089
708.0,36,unimodal,91.20463488269307,90.86138130318406,0.34325357950901036,8,14,-95.75886,22.659492,8.380336282540082,0.7774393177358251
709.0,36,unimodal,58.35207012535161,64.88013327342355,-6.5280631480719435,9,14,-95.5744,22.659492,8.776253477989004,0.4926110766096874
710.0,36,unimodal,27.35536495851685,34.27664347252754,-6.921278514010687,10,14,-95.38994,22.659492,8.05077496316282,0.320284664668188
711.0,36,unimodal,-2.607897072607445,6.069889537304752,-8.677786609912197,11,14,-95.20549,22.659492,8.208185610761326,0.2112524281224396
712.0,30,unimodal,-17.376488741205936,-10.632849106684215,-6.74363963452172,12,14,-95.02103,22.659492,7.427435803217923,0.161714972025018
713.0,36,unimodal,34.02427221428221,41.86057264669678,-7.836300432414568,13,14,-94.83657,22.659492,7.690993466050781,0.3513679234170433
714.0,36,unimodal,35.28181063693364,39.47593837558915,-4.19412773865551,14,14,-94.652115,22.659492,7.72001346834521,0.3575587558874534
715.0,36,unimodal,4.513872258370618,11.887567597181087,-7.373695338810469,15,14,-94.46765,22.659492,7.360914564680751,0.233216503853411
716.0,36,unimodal,7.538461240586244,17.09479368656187,-9.556332445975627,16,14,-94.2832,22.659492,7.178734502726726,0.2432221938499114
717.0,36,unimodal,35.563006471916786,37.975242143173276,-2.4122356712564894,17,14,-94.09874,22.659492,6.985450790611767,0.3589579312487934
718.0,36,unimodal,22.238274682000085,32.408844295738206,-10.17056961373812,18,14,-93.91429,22.659492,6.879931416194768,0.2983118688859036
719.0,36,unimodal,20.306943938643087,26.152215854077077,-5.84527191543399,19,14,-93.72983,22.659492,7.134399534122985,0.2904163087682819
720.0,36,unimodal,31.738235459597192,36.495564172801124,-4.757328713203933,20,14,-93.545364,22.659492,7.024495890686141,0.3403870589706971
721.0,36,unimodal,-0.4801386914612502,7.854564559543846,-8.334703251005095,21,14,-93.360916,22.659492,6.82384992167174,0.2175885643351787
722.0,36,unimodal,41.91256868128839,47.24112013026361,-5.328551448975219,22,14,-93.17645,22.659492,7.578572964609358,0.3920516387008357
723.0,36,unimodal,77.2859789356657,88.08440776733211,-10.798428831666413,23,14,-92.992004,22.659492,7.799466703782784,0.6407830391413624
724.0,30,unimodal,38.706745431491555,47.82184661525268,-9.115101183761126,24,14,-92.80754,22.659492,7.419456801163482,0.4118074655807584
725.0,36,unimodal,48.27430899072611,58.81391457155793,-10.539605580831818,25,14,-92.623085,22.659492,7.176443953390052,0.4282688132605707
726.0,36,unimodal,76.04824071530568,77.89325464112102,-1.845013925815337,26,14,-92.43863,22.659492,7.496252377327017,0.6298616036652834
727.0,36,bimodal,92.93703377850505,66.18588163100752,26.751152147497535,27,14,-92.254166,22.659492,7.708012857461987,0.7963722193961345
728.0,36,unimodal,62.92183462150679,60.41627001424753,2.5055646072592594,28,14,-92.06972,22.659492,7.63229682401769,0.5248901081029482
729.0,36,unimodal,65.42456406529024,59.91861543682208,5.505948628468161,29,14,-91.885254,22.659492,7.9707482532810605,0.543456167071528
730.0,36,unimodal,4.889182172037139,13.06142943312921,-8.172247261092071,30,14,-91.7008,22.659492,8.071274039944086,0.2344353509359784
731.0,36,unimodal,-9.483810921027716,-4.47359337492254,-5.010217546105176,31,14,-91.51634,22.659492,7.961535366735016,0.1920114406042934
732.0,36,unimodal,18.887460450286355,23.057098821939526,-4.169638371653171,32,14,-91.33188,22.659492,7.798641462394069,0.284746808045725
733.0,36,unimodal,43.63140113004975,52.30334857955384,-8.671947449504088,33,14,-91.14743,22.659492,8.119575944643216,0.401523569547971
734.0,36,unimodal,-38.67804841978964,-32.825083351724516,-5.852965068065124,34,14,-90.96297,22.659492,7.570050809154503,0.1280062940747897
735.0,36,unimodal,32.91839984872126,36.9075217480666,-3.989121899345342,35,14,-90.77851,22.659492,7.1339392370149035,0.3460123786711719
736.0,36,unimodal,-30.192637229964788,-23.36021374774411,-6.83242348222068,36,14,-90.594055,22.659492,6.264146424251879,0.144017146976395
737.0,30,unimodal,-0.42024822209688484,7.655564571529304,-8.075812793626188,37,14,-90.40959,22.659492,5.973806911855288,0.2145278061932553
738.0,36,unimodal,-27.03881916632011,-17.326132152753548,-9.712687013566562,38,14,-90.22514,22.659492,6.056108581243998,0.150465737049119
739.0,36,unimodal,-15.498195368185245,-16.368954159223765,0.8707587910385204,39,14,-90.04068,22.659492,5.578765382992433,0.1766237633350698
740.0,36,unimodal,17.999252831375966,20.16791969274791,-2.1686668613719426,40,14,-89.85623,22.659492,6.085410772416714,0.2812556875349418
741.0,36,unimodal,-46.408996482433324,-36.31648795087669,-10.092508531556632,41,14,-89.67177,22.659492,6.765913926719694,0.1149739011428062
742.0,36,unimodal,29.691861759319515,39.25709616139264,-9.565234402073123,42,14,-89.487305,22.659492,7.516147956070302,0.3308488160365604
743.0,36,unimodal,-49.53209004702098,-47.67471323558533,-1.8573768114356497,43,14,-89.30286,22.659492,8.371392446367262,0.110093373557303
744.0,36,unimodal,-30.879943508180887,-20.84058964304535,-10.039353865135535,44,14,-89.11839,22.659492,8.394791095508703,0.1426489116558412
745.0,36,unimodal,-2.2421248589472444,4.053300765091578,-6.295425624038822,45,14,-88.933945,22.659492,7.890862966500702,0.2123283569299205
746.0,36,unimodal,-42.9009311617248,-33.76562058455514,-9.135310577169662,46,14,-88.74948,22.659492,7.492255248781642,0.1207145038969126
747.0,36,unimodal,-9.117591338212824,-0.4987603129118767,-8.618831025300947,47,14,-88.565025,22.659492,7.10019918376632,0.1929905723591289
748.0,36,unimodal,2.22780026011438,8.309839129901015,-6.0820388697866345,48,14,-88.38057,22.659492,6.450731684019612,0.2259279680951695
749.0,36,unimodal,7.448448946187919,16.72550838740318,-9.277059441215261,49,14,-88.196106,22.659492,6.428784378688134,0.2429183145660523
750.0,36,unimodal,-13.722620495598628,-9.050106038013535,-4.672514457585093,0,15,-97.23451,22.827236,6.441510517911179,0.1810335913258179
751.0,36,unimodal,-25.053634545880314,-17.305970539239322,-7.747664006640992,1,15,-97.050064,22.827236,6.748737962436608,0.1546721021474298
752.0,36,unimodal,-10.770404348189315,-16.41929885361748,5.648894505428165,2,15,-96.8656,22.827236,6.920020663164393,0.1886107945215897
753.0,36,unimodal,-14.687096228191669,-13.090193861320397,-1.5969023668712712,3,15,-96.68114,22.827236,6.748382281239023,0.1786247265134038
754.0,36,unimodal,5.862819369049742,4.815638030612435,1.0471813384373068,4,15,-96.49669,22.827236,6.854285271164504,0.2376270908592008
755.0,36,unimodal,37.697124362038515,43.686789506984866,-5.9896651449463505,5,15,-96.312225,22.827236,6.716086814977388,0.3697568859676448
756.0,36,unimodal,30.8880868348501,35.73627705326324,-4.848190218413137,6,15,-96.12778,22.827236,7.502017822935457,0.3363915332427866
757.0,36,unimodal,50.96430115566395,61.369003038715036,-10.40470188305109,7,15,-95.94331,22.827236,8.290360861069537,0.4445720211162254
758.0,36,unimodal,21.54537735719687,25.87323503277046,-4.32785767557359,8,15,-95.75886,22.827236,8.342528520725473,0.2954548121519239
759.0,36,unimodal,53.04655369234942,53.31577128036669,-0.2692175880172698,9,15,-95.5744,22.827236,8.665802394552404,0.4576168414280535
760.0,36,unimodal,13.864624114239058,19.42810150238195,-5.563477388142891,10,15,-95.38994,22.827236,8.208746712143748,0.2655594616972066
761.0,36,unimodal,45.61685153783064,39.26073298077604,6.3561185570546,11,15,-95.20549,22.827236,8.38609258306906,0.4127499392034117
762.0,30,unimodal,33.14470779471026,32.78990696765814,0.3548008270521166,12,15,-95.02103,22.827236,8.248434508505426,0.375348638333623
763.0,36,unimodal,73.90343733689168,83.62974288567668,-9.726305548784993,13,15,-94.83657,22.827236,8.546242080097608,0.6113754058677334
764.0,36,unimodal,87.212118370497,90.52147245559988,-3.309354085102882,14,15,-94.652115,22.827236,8.359067608422224,0.7355025263090679
765.0,36,unimodal,91.63462056028638,101.50499811769672,-9.870377557410336,15,15,-94.46765,22.827236,8.101437852859776,0.7820960948058566
766.0,36,unimodal,76.90821353021867,87.34095400585366,-10.432740475634986,16,15,-94.2832,22.827236,7.978135854608278,0.6374298204507098
767.0,36,unimodal,75.84337255723355,75.8283558694571,0.015016687776451931,17,15,-94.09874,22.827236,7.914283451303714,0.6280719484158412
768.0,36,unimodal,32.77775994739059,42.64020195875629,-9.862442011365701,18,15,-93.91429,22.827236,7.476862502866193,0.3453371613088175
769.0,36,unimodal,59.275550729231476,68.95675765783938,-9.6812069286079,19,15,-93.72983,22.827236,7.499108842073728,0.4989700584996395
770.0,36,unimodal,73.25841581199128,77.05393723999485,-3.7955214280035676,20,15,-93.545364,22.827236,7.090353709439379,0.6059227789227268
771.0,36,unimodal,-5.546558436378458,4.506509504868017,-10.053067941246475,21,15,-93.360916,22.827236,7.1433536982497685,0.2028038019960229
772.0,36,unimodal,58.89206255871352,67.6759568234669,-8.783894264753386,22,15,-93.17645,22.827236,7.619006024028906,0.496319496913301
773.0,36,unimodal,44.62646416825005,52.719286902456574,-8.092822734206521,23,15,-92.992004,22.827236,7.846237547441763,0.4071112767697352
774.0,30,unimodal,32.25675949119726,40.158240541323636,-7.901481050126378,24,15,-92.80754,22.827236,8.048992976580687,0.3698347032690933
775.0,36,unimodal,25.71047244320573,20.861864848608487,4.848607594597244,25,15,-92.623085,22.827236,7.718252141205202,0.3130504776738887
776.0,36,unimodal,109.25399119104893,118.619442696359,-9.365451505310077,26,15,-92.43863,22.827236,7.729257117812073,0.9989363844207608
777.0,36,unimodal,153.98048660829025,162.12475100821845,-8.144264399928204,27,15,-92.254166,22.827236,8.515485421637393,1.8591829994498268
778.0,36,unimodal,21.23705427517593,30.389189362181,-9.152135087005071,28,15,-92.06972,22.827236,8.20508603648234,0.2941923014742696
779.0,36,unimodal,41.06922097248567,44.3800207170288,-3.3107997445431323,29,15,-91.885254,22.827236,8.517829279283365,0.3874862637862554
780.0,36,unimodal,11.494080356545942,11.655928872335007,-0.16184851578906567,30,15,-91.7008,22.827236,8.57641499509044,0.256958490924311
781.0,36,unimodal,45.56197728936971,40.9315769184943,4.630400370875407,31,15,-91.51634,22.827236,8.009244835046106,0.4124354848437229
782.0,36,unimodal,40.76745623823594,47.75930859615201,-6.991852357916073,32,15,-91.33188,22.827236,8.330552098014806,0.3858656388572332
783.0,36,unimodal,16.05458685743331,15.821060447269545,0.23352641016376552,33,15,-91.14743,22.827236,8.523850779063567,0.273760853003019
784.0,36,unimodal,-11.946187443773892,-15.937432137569903,3.991244693796011,34,15,-90.96297,22.827236,7.839024491326741,0.1855557327064012
785.0,36,unimodal,23.834489558318545,26.996641583622473,-3.1621520253039286,35,15,-90.77851,22.827236,7.250839006060335,0.3049991928506358
786.0,36,unimodal,-6.446682328485441,1.4932721375807851,-7.939954466066226,36,15,-90.594055,22.827236,6.374744726655457,0.2002841880714638
787.0,30,unimodal,-15.402205517999096,-9.801508112377313,-5.6006974056217835,37,15,-90.40959,22.827236,6.423564129972488,0.1671246722146362
788.0,36,unimodal,-17.35132464707327,-11.68694559289148,-5.66437905418179,38,15,-90.22514,22.827236,6.523696410764278,0.1721358400183306
789.0,36,unimodal,-21.857570997559208,-14.525280106712774,-7.3322908908464335,39,15,-90.04068,22.827236,5.962926554130623,0.161692628447378
790.0,36,unimodal,5.560571614079569,13.669825552780386,-8.109253938700817,40,15,-89.85623,22.827236,6.192173685169873,0.2366316503775587
791.0,36,unimodal,-76.4680805755181,-74.59095099697784,-1.8771295785402629,41,15,-89.67177,22.827236,6.567005743260171,0.0757332933920265
792.0,36,unimodal,11.567951867540692,8.837695257736238,2.7302566098044547,42,15,-89.487305,22.827236,6.8003277287572725,0.2572222638823577
793.0,36,unimodal,45.492196209062655,49.88575611276603,-4.393559903703377,43,15,-89.30286,22.827236,7.865393120544468,0.4120359535718235
794.0,36,unimodal,-37.092645994266334,-28.940079117882117,-8.152566876384217,44,15,-89.11839,22.827236,8.152195596457021,0.1308561873106217
795.0,36,unimodal,-76.76279283473241,-77.96275947879775,1.1999666440653414,45,15,-88.933945,22.827236,7.867227462531234,0.0754239334823352
796.0,36,unimodal,-33.87579085231153,-25.36582606897782,-8.50996478333371,46,15,-88.74948,22.827236,7.524135648804111,0.1368352239635522
797.0,36,unimodal,10.668785386413745,14.272950747076464,-3.6041653606627193,47,15,-88.565025,22.827236,6.9146154647809075,0.2540299384011744
798.0,36,unimodal,-10.476830186206952,-7.696584455438536,-2.7802457307684154,48,15,-88.38057,22.827236,6.1626636157354335,0.1893814097364996
799.0,36,unimodal,-17.717865416198073,-7.177576910265294,-10.540288505932779,49,15,-88.196106,22.827236,5.734991890062343,0.1712617501217456
800.0,36,unimodal,17.03060983520126,23.347017566230942,-6.316407731029681,0,16,-97.23451,22.994978,7.265310125537793,0.2774971882524469
801.0,36,unimodal,-0.40773722526372147,6.97984363597787,-7.387580861241592,1,16,-97.050064,22.994978,7.372313638599459,0.2178074762037156
802.0,36,unimodal,11.122941751695514,19.84069707290684,-8.717755321211325,2,16,-96.8656,22.994978,6.982683508313615,0.2556373542186425
803.0,36,unimodal,14.856913299823553,19.26878104520186,-4.411867745378306,3,16,-96.68114,22.994978,6.515418232476846,0.2692446837143607
804.0,36,unimodal,-14.833456891507486,-5.505791746175596,-9.32766514533189,4,16,-96.49669,22.994978,6.653879704475816,0.1782619893014604
805.0,36,unimodal,41.1973773492054,48.906589686718576,-7.709212337513179,5,16,-96.312225,22.994978,7.256824158259432,0.3881765840216061
806.0,36,unimodal,45.794493004710354,55.75040169084353,-9.955908686133178,6,16,-96.12778,22.994978,8.223288918729558,0.4137695507320358
807.0,36,unimodal,22.47304808522653,30.975657451648146,-8.502609366421616,7,16,-95.94331,22.994978,9.265319908293836,0.2992861744560674
808.0,36,unimodal,10.490976718171384,13.478244978330938,-2.9872682601595546,8,16,-95.75886,22.994978,9.270910261744064,0.2534033689930088
809.0,36,unimodal,17.48548692293487,16.055499292073264,1.429987630861607,9,16,-95.5744,22.994978,9.105667934331064,0.2792558922631105
810.0,36,unimodal,52.318457203753695,59.31212235460552,-6.993665150851825,10,16,-95.38994,22.994978,9.01697421112571,0.4530125330954382
811.0,36,bimodal,120.0590286520901,106.60523515297169,13.453793499118419,11,16,-95.20549,22.994978,9.43832668385988,1.1606797015363113
812.0,30,unimodal,74.48408056019824,78.63083064229897,-4.146750082100738,12,16,-95.02103,22.994978,9.56726365412248,0.7475826310687914
813.0,36,unimodal,69.60344653279904,70.98010869722985,-1.3766621644308117,13,16,-94.83657,22.994978,9.633443202162068,0.5759317063017283
814.0,36,unimodal,82.46229015873782,92.78511424689206,-10.322824088154249,14,16,-94.652115,22.994978,9.499491198316605,0.6885473844833105
815.0,36,unimodal,121.75523530180833,128.75780767373848,-7.002572371930157,15,16,-94.46765,22.994978,8.323584541204333,1.1883481205812905
816.0,36,unimodal,111.70184338176341,110.79963999413862,0.9022033876247946,16,16,-94.2832,22.994978,8.843247228329021,1.0334820847778747
817.0,36,unimodal,66.12056958234902,72.02698873028407,-5.906419147935054,17,16,-94.09874,22.994978,8.502421538528385,0.5487350922287887
818.0,36,unimodal,74.38069122367905,72.70669090542518,1.6740003182538743,18,16,-93.91429,22.994978,7.912698374366504,0.6154413846028263
819.0,36,unimodal,-30.836597416509463,-21.883650379398926,-8.952947037110537,19,16,-93.72983,22.994978,7.537766735179973,0.1427348163009091
820.0,36,unimodal,68.00138951766534,70.35318765610258,-2.351798138437232,20,16,-93.545364,22.994978,7.013156416136116,0.5632582894273807
821.0,36,unimodal,39.3756734042611,44.36450847175995,-4.988835067498847,21,16,-93.360916,22.994978,7.350916796012712,0.3784783629051262
822.0,36,unimodal,20.459191439314992,23.368169509549116,-2.9089780702341237,22,16,-93.17645,22.994978,7.460276829017535,0.2910310579028339
823.0,36,unimodal,82.22863465846117,85.02517031533567,-2.7965356568744966,23,16,-92.992004,22.994978,8.5195331674476,0.6863165217617995
824.0,30,unimodal,48.18177522336645,51.70809118151878,-3.526315958152331,24,16,-92.80754,22.994978,8.031002239744286,0.4822550322990772
825.0,36,unimodal,42.4170077796823,50.896543534599274,-8.479535754916974,25,16,-92.623085,22.994978,7.839238597635475,0.3948080356530911
826.0,36,unimodal,137.2124221717764,144.4072270494272,-7.194804877650796,26,16,-92.43863,22.994978,6.9249010556815636,1.4729207875763852
827.0,36,unimodal,60.95785811486395,70.6436829735441,-9.68582485868015,27,16,-92.254166,22.994978,7.57413451012622,0.5107659548550121
828.0,36,unimodal,144.80979491070505,145.82925645831924,-1.0194615476141848,28,16,-92.06972,22.994978,7.688089791594943,1.6368381532423404
829.0,36,unimodal,39.401191236776,45.56758019846663,-6.166388961690629,29,16,-91.885254,22.994978,9.169067399928814,0.3786125248375616
830.0,36,unimodal,-34.01072771867717,-26.930291861408673,-7.080435857268494,30,16,-91.7008,22.994978,8.832387864654347,0.136579018058377
831.0,36,unimodal,26.17662605393594,25.445880972348803,0.7307450815871377,31,16,-91.51634,22.994978,8.477006667767043,0.3150838531152005
832.0,36,unimodal,61.39706663935828,62.10777472290425,-0.710708083545974,32,16,-91.33188,22.994978,8.537688606639207,0.513891210174661
833.0,36,unimodal,-0.8414320991616986,7.053223956751854,-7.894656055913552,33,16,-91.14743,22.994978,8.551580997473652,0.2164994476125237
834.0,36,unimodal,-3.688443301829242,3.07093419118506,-6.759377493014302,34,16,-90.96297,22.994978,8.385893962402927,0.2081057104084446
835.0,36,unimodal,36.46359239490886,45.864971230145656,-9.401378835236798,35,16,-90.77851,22.994978,7.631362362632952,0.3634760240825806
836.0,36,unimodal,0.9998105473964589,10.067013663215361,-9.067203115818902,36,16,-90.594055,22.994978,6.895894299341427,0.2221073471100504
837.0,30,unimodal,-19.923085437465005,-17.16644175631907,-2.7566436811459347,37,16,-90.40959,22.994978,6.798284241797067,0.1549948786384545
838.0,36,unimodal,5.853253563481898,2.826841184050986,3.026412379430912,38,16,-90.22514,22.994978,6.724502611447582,0.237595522198696
839.0,36,unimodal,-36.18763894859547,-37.83572108909688,1.6480821405014083,39,16,-90.04068,22.994978,6.134641753620927,0.1325113703522267
840.0,36,unimodal,-7.026878487534843,-4.621910352926399,-2.4049681346084437,40,16,-89.85623,22.994978,6.259955388748651,0.1986767273886449
841.0,36,unimodal,-5.192874524555757,-10.305476637101947,5.11260211254619,41,16,-89.67177,22.994978,6.4803590848175965,0.2038024812441428
842.0,36,unimodal,-47.87367172389525,-38.39158216569119,-9.48208955820406,42,16,-89.487305,22.994978,6.634042301762913,0.1126586492989531
843.0,36,unimodal,-3.209648446466483,6.448759080275989,-9.658407526742472,43,16,-89.30286,22.994978,7.20778003895394,0.2094942101086525
844.0,36,unimodal,-10.863638978449975,-11.415616503122987,0.5519775246730116,44,16,-89.11839,22.994978,7.506674280066859,0.188366715675088
845.0,36,unimodal,-8.525628071262942,-5.011795192208016,-3.5138328790549256,45,16,-88.933945,22.994978,7.471294518129876,0.1945838259340079
846.0,36,unimodal,-6.681325894716055,1.8327052010578733,-8.514031095773928,46,16,-88.74948,22.994978,7.177742524774327,0.1996325366583192
847.0,36,unimodal,-2.0641100119524918,0.37951744102717555,-2.4436274529796673,47,16,-88.565025,22.994978,6.792268419153318,0.2128539731028802
848.0,36,unimodal,24.6471610069379,30.309482310121293,-5.662321303183393,48,16,-88.38057,22.994978,5.922833653558006,0.3084612518477838
849.0,36,unimodal,-61.28016950886908,-62.05654341115347,0.7763739022843907,49,16,-88.196106,22.994978,5.3924215134301265,0.0935186689589338
850.0,36,unimodal,27.937582347701678,34.39699916023982,-6.459416812538144,0,17,-97.23451,23.16272,8.348196290584763,0.3228850992536711
851.0,36,unimodal,-23.128499654928902,-15.26667699304959,-7.861822661879312,1,17,-97.050064,23.16272,7.919247634749234,0.1588635075993865
852.0,36,unimodal,-62.602466852060985,-55.498669104785364,-7.103797747275621,2,17,-96.8656,23.16272,7.617826991793515,0.0918168510343746
853.0,36,unimodal,-20.911924876608445,-18.572414908664538,-2.3395099679439078,3,17,-96.68114,23.16272,7.249446806070166,0.1638303025614224
854.0,36,unimodal,5.224550394746743,4.028263853678979,1.1962865410677637,4,17,-96.49669,23.16272,6.934954101607177,0.2355298725806836
